Symbol_Period,Initial_Open,Close,High,Low,Prev_Close,Volume,Label,Start_Date,End_Date
HCLTECH_2701-2790,407.8,454.9,517.15,367.7,407.8,84775329.0,Double Top,2010-11-02,2011-03-11
DRREDDY_1-90,1505.0,1244.6,1803.0,1045.55,1505.0,6941595.0,Double Top,2000-01-03,2000-05-15
AXISBANK_1531-1620,1095.0,1166.15,1342.6,1010.55,1099.65,216073572.0,Double Top,2013-10-14,2014-02-19
NTPC_3871-3960,91.8,84.65,108.0,78.1,91.5,2173852893.0,Double Top,2020-06-18,2020-10-22
WIPRO_2521-2610,640.0,413.4,750.0,403.2,644.05,83256496.0,Double Top,2010-02-06,2010-06-17
ZEEL_1711-1800,283.75,269.55,302.0,254.15,284.55,225060673.0,Double Top,2014-01-15,2014-05-28
LT_2701-2790,1635.0,1509.5,1888.0,1504.0,1629.3,159012090.0,Double Top,2015-05-05,2015-09-07
WIPRO_541-630,1679.7,1403.6,1894.45,1373.3,1672.2,35905039.0,Double Top,2002-02-28,2002-07-08
ADANIPORTS_361-450,150.75,144.55,164.4,116.65,150.75,162734727.0,Double Top,2013-06-25,2013-11-03
GAIL_3241-3330,377.0,425.7,474.1,356.6,377.6,171509302.0,Double Top,2014-04-03,2014-08-14
ASIANPAINT_91-180,370.0,236.7,474.8,222.0,373.1,842220.0,Double Top,2000-05-16,2000-09-20
MARUTI_2341-2430,1500.25,1283.8,1639.0,1262.0,1499.3,62525211.0,Double Top,2012-11-21,2013-04-01
INDUSINDBK_3421-3510,816.0,833.35,967.0,786.0,812.0,90907004.0,Double Top,2015-01-02,2015-05-15
CIPLA_541-630,1060.0,958.25,1089.8,922.0,1051.45,3630234.0,Double Top,2002-02-28,2002-07-08
TITAN_91-180,60.0,53.95,76.1,48.5,59.6,911322.0,Double Top,2000-05-16,2000-09-20
TECHM_2071-2160,2587.0,618.35,2995.1,565.1,2594.55,146296126.0,Double Top,2015-01-02,2015-05-15
NESTLEIND_901-990,5010.0,5464.2,5844.0,4565.5,5010.85,3851394.0,Double Top,2013-08-12,2013-12-20
BAJAJ-AUTO_901-990,1463.0,1507.25,1843.35,1407.2,1456.9,43465087.0,Double Top,2012-01-12,2012-05-22
CIPLA_361-450,1090.0,1138.85,1340.0,1000.0,1084.25,9277350.0,Double Top,2001-06-11,2001-10-17
SBIN_2431-2520,2185.0,1897.8,2500.0,1863.1,2170.75,212819505.0,Double Top,2009-09-23,2010-02-05
KOTAKBANK_2971-3060,1350.0,729.4,1475.3,693.05,1342.9,84003071.0,Double Top,2015-03-19,2015-07-28
ICICIBANK_271-360,151.9,145.1,220.0,136.2,151.55,24820714.0,Double Top,2001-01-30,2001-06-08
DRREDDY_361-450,1472.0,969.95,2014.9,923.1,1466.9,19105873.0,Double Top,2001-06-11,2001-10-17
HCLTECH_1-90,1550.0,994.8,2998.0,965.0,1550.0,15144600.0,Double Top,2000-01-11,2000-05-23
ADANIPORTS_451-540,143.0,179.2,190.75,140.6,144.55,179597482.0,Inverse Head and Shoulders,2013-11-05,2014-03-13
ASIANPAINT_541-630,302.05,367.55,375.0,280.1,311.45,1600872.0,Inverse Head and Shoulders,2002-02-28,2002-07-08
BAJAJFINSV_3061-3150,5957.0,10216.65,10417.9,5511.05,5881.15,84008815.0,Inverse Head and Shoulders,2020-10-06,2021-02-11
EICHERMOT_181-270,23.2,29.4,31.0,21.0,23.45,586704.0,Inverse Head and Shoulders,2000-09-21,2001-01-29
GRASIM_271-360,318.0,331.3,356.0,230.9,316.25,50971834.0,Inverse Head and Shoulders,2001-01-30,2001-06-08
HCLTECH_2251-2340,121.3,160.3,190.8,86.65,126.15,133969000.0,Inverse Head and Shoulders,2009-01-06,2009-05-26
HDFC_2251-2340,1440.0,2374.2,2500.0,1119.0,1449.05,150772636.0,Inverse Head and Shoulders,2008-12-29,2009-05-18
HDFC_5131-5220,1805.0,2403.65,2509.0,1623.0,1791.7,434151358.0,Inverse Head and Shoulders,2020-08-17,2020-12-22
ICICIBANK_5131-5220,366.0,500.3,527.8,333.75,361.4,2862035908.0,Inverse Head and Shoulders,2020-08-17,2020-12-22
INDUSINDBK_2611-2700,258.0,300.35,309.5,222.15,255.8,54627621.0,Inverse Head and Shoulders,2011-09-27,2012-02-06
JSWSTEEL_2161-2250,1216.0,1174.55,1366.5,1125.75,1230.45,51051523.0,Inverse Head and Shoulders,2014-05-28,2014-10-08
KOTAKBANK_2611-2700,677.0,660.5,787.9,643.6,682.85,61107464.0,Inverse Head and Shoulders,2013-09-30,2014-02-06
NESTLEIND_1171-1260,6375.0,7214.45,7430.0,5635.0,6384.6,1920139.0,Inverse Head and Shoulders,2014-09-15,2015-01-29
SBIN_1891-1980,1560.0,2278.9,2450.0,1407.0,1559.95,153620143.0,Inverse Head and Shoulders,2007-07-16,2007-11-20
SHREECEM_1891-1980,464.0,610.15,619.8,320.0,390.0,845001.0,Inverse Head and Shoulders,2008-10-28,2009-03-16
SUNPHARMA_5131-5220,536.1,568.3,591.5,452.25,531.35,912448965.0,Inverse Head and Shoulders,2020-08-17,2020-12-22
TCS_1081-1170,495.2,621.7,699.6,439.35,510.55,152859171.0,Inverse Head and Shoulders,2008-12-23,2009-05-13
TECHM_541-630,340.0,255.25,370.0,205.0,312.6,13450804.0,Inverse Head and Shoulders,2008-10-28,2009-03-16
ADANIPORTS_451-540_synthetic_0,-7185074799.871884,-6250632451.128833,276101818.3087054,-5760547218.807103,-7484328008.921656,8.896743873543698e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_1,6008780040.485862,-3535531919.5164084,5345751543.817572,3029495701.832875,846565541.2238804,3.871288825851471e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_2,1685098175.1095936,-4747817319.121254,4664236401.792233,-1209658372.804963,532667990.29300576,2.035488679920273e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_3,5312898576.0487795,-8988848974.353357,4268976792.7975626,-1836998549.7427142,4257202485.353797,1.2122561830410944e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_4,-1882675757.2021887,-8829799129.564754,-11556344622.2845,2346846586.011448,13124271455.599977,1.2561531702196878e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_5,-4759196130.543026,-919922661.9665904,-494382867.92504656,-1684319754.722329,16204165022.106503,1.0235133857222856e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_6,-11739176766.688139,6594405725.500606,-10540659615.919395,-5197564321.438695,-714642060.5012648,7.79394351112208e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_7,8892152113.40986,-1497974901.9795537,9074678534.887804,-2498819989.1359143,-2850131909.2629037,1.0708848015866986e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_8,16150039599.352903,-8374316572.293596,-859817850.612341,3896211451.2445436,6323703404.361044,7.1528407751339816e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_9,-563406701.0384482,-7691712487.037083,-6525560673.506282,1643676016.3816094,7807743705.28523,1.2601531095195546e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_10,-11250569554.369856,-1752535088.378632,22426213975.583935,-11836585851.07478,3171295679.1997795,1.0283487907782734e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_11,-13153037815.634892,8193260651.467715,-641532316.0326469,1300311207.8294218,158984635.86732844,-1.8205326936639916e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_12,-4005717746.129394,3197837944.66901,7078524897.458911,-5574812088.5702715,-1446001385.668749,8.532504120923402e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_13,4748935905.778752,-3829807240.4146585,-3411591867.8072605,-5840276645.600108,2354213765.617601,5.693694312105919e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_14,892244930.3932868,-4782277354.069251,-451656451.49860036,7665975596.388078,-6299683789.08387,1.1366703351189272e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_15,-257303816.63625324,-16173003898.367605,-2660934973.4526234,3108770417.9622593,4436440378.599414,-227400735149929.75,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_16,-7494666915.885582,-1810720963.3477042,9509428739.346848,-1482502846.1008508,-5401907588.391525,5.347299727613333e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_17,41511499.28383525,9606765115.35648,-10985247463.404484,5453252936.074416,-297584835.9985689,8.83513810019206e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_18,8447991634.275817,8752023478.152946,12394234595.812012,4142689496.777536,-6514806168.973154,8.215526562081138e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_19,3339166493.516879,3858718478.985052,6877517353.472671,7231709781.764142,-2968633035.4514117,8.823652926083254e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_20,655466776.518984,9199525825.97937,4758224569.685265,-7145373459.496843,961008983.7077413,5.455910297574229e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_21,-2054062554.3945467,-18991271275.672924,-5211193536.171249,-8421672137.385722,8049186086.970739,1.0395107491981832e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_22,-11321949801.251469,3747443910.018102,6558872832.4593525,-6984516623.113683,10360183618.878136,9.85650850701065e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_23,-7938912989.357918,-7039224772.079289,17424682433.260548,-7190118791.385475,8583052885.799599,4.393399519505187e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_451-540_synthetic_24,411714696.141802,6376077222.787838,8580777553.319833,-10257878186.324383,-2371687011.7906404,1.1460154510808496e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
AXISBANK_1891-1980,557.7,575.9,613.45,507.0,560.2,551006373.0,Symmetrical Triangle,2015-04-01,2015-08-10
HINDALCO_811-900,215.85,210.2,252.85,189.35,215.35,769491003.0,Symmetrical Triangle,2010-12-06,2011-04-15
KOTAKBANK_2341-2430,579.0,649.1,677.0,546.9,580.5,50920986.0,Symmetrical Triangle,2012-08-30,2013-01-09
TATAMOTORS_2611-2700,434.1,526.95,542.6,427.15,430.85,510133412.0,Symmetrical Triangle,2014-06-17,2014-10-30
VEDL_1351-1440,95.45,204.55,210.8,91.2,94.9,2638433980.0,Symmetrical Triangle,2020-10-19,2021-02-24
TECHM_1081-1170,731.8,654.9,761.0,476.85,728.55,21414653.0,Symmetrical Triangle,2011-01-06,2011-05-18
HCLTECH_271-360,624.0,368.2,663.7,202.2,618.55,67847805.0,Symmetrical Triangle,2001-02-07,2001-06-18
KOTAKBANK_1801-1890,766.9,486.3,878.0,435.3,765.55,103668043.0,Symmetrical Triangle,2010-07-07,2010-11-10
ITC_1-90,694.0,580.45,1067.0,489.8,694.0,71702548.0,Symmetrical Triangle,2000-01-03,2000-05-15
ITC_271-360,886.35,732.45,922.45,688.0,883.2,53498921.0,Symmetrical Triangle,2001-01-30,2001-06-08
BPCL_3061-3150,690.75,351.65,789.35,337.3,687.35,54052115.0,Symmetrical Triangle,2012-04-03,2012-08-08
CIPLA_2701-2790,345.2,305.8,381.0,295.65,344.35,140719572.0,Symmetrical Triangle,2010-10-25,2011-03-03
BHARTIARTL_631-720,718.0,915.1,1036.0,541.1,712.05,403366185.0,Symmetrical Triangle,2008-12-30,2009-05-19
HCLTECH_2431-2520,332.0,361.4,388.9,275.0,336.4,111416301.0,Symmetrical Triangle,2009-10-05,2010-02-15
EICHERMOT_1-90,48.0,38.45,68.5,29.0,48.0,2124120.0,Symmetrical Triangle,2000-01-03,2000-05-15
NESTLEIND_1261-1350,7220.0,6164.7,7505.0,5501.0,7214.45,5602803.0,Symmetrical Triangle,2015-01-30,2015-06-11
ITC_2791-2880,174.55,201.65,206.5,165.6,173.55,614915123.0,Symmetrical Triangle,2011-03-04,2011-07-12
GRASIM_181-270,220.4,316.25,345.85,165.95,218.75,42801035.0,Symmetrical Triangle,2000-09-21,2001-01-29
TECHM_1801-1890,1668.3,1831.8,1936.9,1662.0,1673.2,81337152.0,Symmetrical Triangle,2013-11-26,2014-04-02
ASIANPAINT_2701-2790,2623.0,2537.95,3027.3,2364.0,2623.6,7637211.0,Symmetrical Triangle,2010-10-25,2011-03-03
BAJAJFINSV_1171-1260,831.95,621.4,874.0,613.0,825.55,6859178.0,Symmetrical Triangle,2013-02-11,2013-06-20
HINDALCO_1351-1440,116.05,92.3,117.4,86.9,116.2,659324062.0,Symmetrical Triangle,2013-02-01,2013-06-12
INFY_271-360,2167.0,2338.3,2650.0,2060.55,2168.55,86842145.0,Symmetrical Triangle,2012-07-26,2012-12-06
ADANIPORTS_631-720,272.9,278.1,308.75,244.1,275.7,287360155.0,Symmetrical Triangle,2014-07-25,2014-12-11
BAJAJFINSV_2971-3060,4500.0,5881.15,6710.0,4476.75,4404.9,89230983.0,Symmetrical Triangle,2020-06-01,2020-10-05
COALINDIA_721-810,298.0,246.15,314.8,245.15,301.7,283073006.0,Symmetrical Triangle,2013-09-23,2014-01-30
DRREDDY_2611-2700,1423.45,1609.5,1645.0,1277.15,1423.45,39627455.0,Symmetrical Triangle,2010-06-18,2010-10-22
HINDUNILVR_3241-3330,2186.0,2388.9,2417.4,2000.05,2193.6,206997820.0,Symmetrical Triangle,2020-08-20,2020-12-28
ITC_2611-2700,295.0,171.2,313.45,151.55,293.9,480696020.0,Symmetrical Triangle,2010-06-18,2010-10-22
BRITANNIA_3151-3240,451.5,490.45,524.9,444.9,454.8,7164244.0,Symmetrical Triangle,2012-08-10,2012-12-21
SBIN_91-180,188.85,193.75,248.95,166.1,188.6,116019351.0,Symmetrical Triangle,2000-05-16,2000-09-20
INFY_631-720,3519.05,3122.2,3849.95,3000.1,3517.9,105980925.0,Symmetrical Triangle,2014-01-07,2014-05-20
SUNPHARMA_631-720,560.85,542.7,630.0,500.0,555.3,867504.0,Symmetrical Triangle,2002-07-09,2002-11-18
JSWSTEEL_3691-3780,241.0,365.9,376.2,238.55,240.2,776257907.0,Symmetrical Triangle,2020-08-10,2020-12-15
NESTLEIND_631-720,4524.0,4627.4,5429.0,4300.0,4496.55,2167824.0,Symmetrical Triangle,2012-07-12,2012-11-21
IOC_3421-3510,223.0,224.75,238.4,193.75,223.5,51745983.0,Symmetrical Triangle,2013-09-11,2014-01-20
WIPRO_3241-3330,378.3,355.25,463.0,327.2,382.05,164843562.0,Symmetrical Triangle,2012-12-21,2013-05-03
DRREDDY_2251-2340,466.8,612.95,650.0,355.25,468.25,32485529.0,Symmetrical Triangle,2008-12-29,2009-05-18
BHARTIARTL_2251-2340,422.0,341.35,452.45,315.6,419.3,335375160.0,Symmetrical Triangle,2015-07-13,2015-11-20
INDUSINDBK_1-90,28.9,11.35,46.35,11.05,28.9,12254509.0,Symmetrical Triangle,2000-01-03,2001-08-21
CIPLA_2791-2880,310.45,322.6,341.8,286.05,305.8,101096514.0,Symmetrical Triangle,2011-03-04,2011-07-12
SBIN_451-540,183.0,252.8,264.7,168.0,186.4,71626312.0,Symmetrical Triangle,2001-10-18,2002-02-27
RELIANCE_1891-1980,1780.0,2784.85,2989.0,1683.2,1773.05,323235350.0,Symmetrical Triangle,2007-07-16,2007-11-20
ASIANPAINT_3151-3240,3750.0,4444.2,4497.5,3432.4,3731.4,6016833.0,Symmetrical Triangle,2012-08-09,2012-12-20
SUNPHARMA_3871-3960,881.0,742.5,966.0,724.05,872.4,330459870.0,Symmetrical Triangle,2015-07-10,2015-11-19
WIPRO_1-90,2724.0,2460.15,10350.0,2135.85,2724.0,6664674.0,Symmetrical Triangle,2000-01-03,2000-05-15
LT_2161-2250,1470.0,1451.65,1652.0,1313.0,1462.9,144612871.0,Symmetrical Triangle,2013-02-20,2013-07-01
TECHM_811-900,985.1,824.1,1158.0,821.1,989.3,25893170.0,Symmetrical Triangle,2009-12-09,2010-04-23
ADANIPORTS_811-900,316.75,355.45,374.8,288.0,316.3,359641073.0,Cup and Handle,2015-04-27,2015-08-31
ASIANPAINT_361-450,249.0,261.55,278.0,235.0,246.7,1157873.0,Cup and Handle,2001-06-11,2001-10-17
BAJFINANCE_271-360,679.9,767.25,843.9,560.0,674.9,1963089.0,Cup and Handle,2011-10-28,2012-03-06
BPCL_3601-3690,575.0,666.25,722.85,539.0,573.65,154634269.0,Cup and Handle,2014-06-04,2014-10-16
BRITANNIA_2881-2970,437.65,474.55,494.7,389.0,474.65,3327437.0,Cup and Handle,2011-07-14,2011-11-25
CIPLA_2611-2700,335.15,344.35,352.0,300.0,334.65,112485914.0,Cup and Handle,2010-06-18,2010-10-22
CIPLA_3061-3150,311.0,351.05,363.6,300.0,309.15,110140590.0,Cup and Handle,2012-04-03,2012-08-08
COALINDIA_271-360,319.9,339.15,358.3,293.6,323.65,324166887.0,Cup and Handle,2011-12-08,2012-04-16
DRREDDY_3241-3330,1847.0,2001.45,2038.65,1720.4,1845.8,31791927.0,Cup and Handle,2012-12-21,2013-05-03
HDFC_2791-2880,679.65,689.75,737.9,617.35,672.1,228470249.0,Cup and Handle,2011-03-04,2011-07-12
HDFC_3781-3870,1361.45,1285.3,1402.3,1147.0,1347.4,260003614.0,Cup and Handle,2015-02-28,2015-07-09
HDFCBANK_2971-3060,427.75,528.35,539.9,400.25,429.65,283795762.0,Cup and Handle,2011-11-25,2012-04-02
HDFCBANK_3151-3240,601.0,683.4,705.5,505.05,598.9,220180589.0,Cup and Handle,2012-08-09,2012-12-20
HDFCBANK_3601-3690,822.4,858.85,892.95,791.4,824.35,161320942.0,Cup and Handle,2014-06-04,2014-10-16
HINDUNILVR_1441-1530,588.0,621.75,725.0,578.95,587.0,253594118.0,Cup and Handle,2013-05-09,2013-09-13
ITC_451-540,683.5,730.85,780.0,638.6,686.85,48348655.0,Cup and Handle,2001-10-18,2002-02-27
RELIANCE_3151-3240,788.9,837.85,881.6,682.35,790.8,279291501.0,Cup and Handle,2012-08-09,2012-12-20
TCS_1261-1350,575.0,738.4,829.0,555.0,570.5,211596027.0,Cup and Handle,2009-09-17,2010-02-02
TITAN_3691-3780,371.05,435.35,448.4,345.0,369.05,96447943.0,Cup and Handle,2014-10-17,2015-02-27
ADANIPORTS_811-900_synthetic_0,-13668157445.060966,-2112260216.484779,11651297277.760538,33669973837.005226,1199105598.2363172,1.4950119318756136e+16,Cup and Handle,2015-04-27,2015-08-31
ADANIPORTS_811-900_synthetic_1,2299482413.7272267,10445836531.975975,103355147225.13007,2386415329.242737,-36591916695.42542,2.567844969583946e+16,Cup and Handle,2015-04-27,2015-08-31
ADANIPORTS_811-900_synthetic_2,2011286199.6844056,16057422936.669718,14026251726.715904,25837076579.711037,-28487854599.922684,64104535056891.53,Cup and Handle,2015-04-27,2015-08-31
ADANIPORTS_811-900_synthetic_3,-28266983403.36337,30372146341.99543,-6212618724.7744055,-2077824452.5803576,-42915250923.84306,-1.1611035359928766e+16,Cup and Handle,2015-04-27,2015-08-31
