Symbol_Period,Initial_Open,Close,High,Low,Prev_Close,Volume,Label,Start_Date,End_Date
TITAN_91-180,60.0,53.95,76.1,48.5,59.6,911322.0,Double Top,2000-05-16,2000-09-20
GAIL_4411-4500,350.3,329.2,366.5,306.8,350.3,378793534.0,Symmetrical Triangle,2019-01-03,2019-05-16
ADANIPORTS_811-900_synthetic_52,-44951234391.984085,-34739324343.44856,-37308140658.44256,15637106353.983854,1874977491.5245917,2.2963523895583596e+16,Cup and Handle,2015-04-27,2015-08-31
GAIL_811-900,164.8,206.35,219.9,164.8,166.15,178857189.0,Triple Bottom Reversal,2004-07-06,2004-11-09
GAIL_631-720,158.0,196.7,312.0,145.25,157.95,528988806.0,Symmetrical Triangle,2003-10-21,2004-02-25
TITAN_991-1080,129.0,114.15,143.9,94.0,127.05,15597490.0,Symmetrical Triangle,2003-12-12,2004-04-22
CIPLA_3061-3150,311.0,351.05,363.6,300.0,309.15,110140590.0,Cup and Handle,2012-04-03,2012-08-08
ADANIPORTS_451-540_synthetic_16,-7494666915.885582,-1810720963.3477042,9509428739.346848,-1482502846.1008508,-5401907588.391525,5.347299727613333e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ADANIPORTS_811-900_synthetic_38,-11681120807.417131,26718126318.427303,10773240554.696615,-19564837575.30635,37817036159.31329,4.541984838243567e+16,Cup and Handle,2015-04-27,2015-08-31
TECHM_1-90,521.0,1641.65,1748.7,452.8,521.0,140822152.0,Triple Bottom Reversal,2006-08-28,2007-01-04
RELIANCE_1261-1350,528.0,525.95,600.8,490.0,529.95,437446029.0,Descending Triangle,2005-01-06,2005-05-17
ADANIPORTS_451-540_synthetic_19,3339166493.516879,3858718478.985052,6877517353.472671,7231709781.764142,-2968633035.4514117,8.823652926083254e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
HCLTECH_3331-3420,776.5,1028.8,1081.85,716.65,772.65,110360784.0,Triple Bottom Reversal,2013-05-13,2013-09-18
EICHERMOT_4771-4860,21549.0,18406.0,23355.0,18205.0,21503.95,9722831.0,Descending Triangle,2019-03-07,2019-07-18
HDFC_991-1080,608.0,625.7,700.0,565.0,610.15,22559449.0,Symmetrical Triangle,2003-12-12,2004-04-22
EICHERMOT_4411-4500,31779.0,26923.6,32766.6,26208.05,31824.3,3942103.0,Head and Shoulders,2017-09-22,2018-01-31
ADANIPORTS_451-540_synthetic_23,-7938912989.357918,-7039224772.079289,17424682433.260548,-7190118791.385475,8583052885.799599,4.393399519505187e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
SBIN_451-540,183.0,252.8,264.7,168.0,186.4,71626312.0,Symmetrical Triangle,2001-10-18,2002-02-27
HDFC_1621-1710,1110.0,1450.75,1561.0,998.0,1059.75,30599676.0,Ascending Triangle,2006-06-16,2006-10-20
BHARTIARTL_2611-2700,296.0,345.25,401.0,291.15,296.1,378178832.0,Triple Bottom Reversal,2016-12-27,2017-05-09
MARUTI_3511-3600,7649.1,9700.0,9996.4,7475.1,7608.45,39749201.0,Triple Bottom Reversal,2017-08-16,2017-12-22
ITC_1171-1260,1031.05,1296.8,1339.0,1021.5,1024.2,32695828.0,Symmetrical Triangle,2004-08-30,2005-01-05
CIPLA_2701-2790,345.2,305.8,381.0,295.65,344.35,140719572.0,Symmetrical Triangle,2010-10-25,2011-03-03
CIPLA_2431-2520,267.0,309.5,363.5,253.1,264.3,163275967.0,Descending Triangle,2009-09-23,2010-02-05
COALINDIA_721-810,298.0,246.15,314.8,245.15,301.7,283073006.0,Symmetrical Triangle,2013-09-23,2014-01-30
RELIANCE_901-990,353.15,493.1,512.0,348.65,350.6,570258551.0,Ascending Triangle,2003-08-07,2003-12-11
INFY_631-720,3519.05,3122.2,3849.95,3000.1,3517.9,105980925.0,Symmetrical Triangle,2014-01-07,2014-05-20
BPCL_1711-1800,395.0,289.1,418.35,285.0,392.35,48952554.0,Head and Shoulders,2006-10-21,2007-03-05
HDFC_1801-1890_synthetic_7,-29044937922.220802,69854225201.92018,111738802712.54344,9346631208.013485,-18439675634.37898,1.5716908401251312e+17,Inverse Head and Shoulders,2007-03-06,2007-07-13
SHREECEM_1261-1350,1138.0,941.5,1200.0,650.0,1093.3,2256302.0,Inverse Head and Shoulders,2006-04-24,2006-08-25
GRASIM_1351-1440,1137.0,1311.2,1415.0,1010.0,1134.85,10912526.0,Triple Bottom Reversal,2005-05-18,2005-09-22
EICHERMOT_2701-2790,1299.8,1034.45,1447.85,970.0,1280.95,2373397.0,Descending Triangle,2010-11-01,2011-03-10
SBIN_2251-2340,1240.0,1576.55,1688.0,891.5,1243.1,276536394.0,Ascending Triangle,2008-12-29,2009-05-18
BPCL_631-720,284.8,186.05,320.0,169.35,284.25,172652124.0,Descending Triangle,2002-07-09,2002-11-18
ICICIBANK_1621-1710,490.0,741.5,795.15,464.95,482.55,99600921.0,Inverse Head and Shoulders,2006-06-16,2006-10-20
TITAN_1081-1170,115.0,150.55,151.4,81.0,114.15,10505747.0,Triple Bottom Reversal,2004-04-23,2004-08-27
TATASTEEL_901-990,398.0,566.65,585.4,330.1,416.45,1022717923.0,Ascending Triangle,2009-06-09,2009-10-16
HDFCBANK_1621-1710,710.0,960.15,1064.95,680.0,697.7,36179974.0,Symmetrical Triangle,2006-06-16,2006-10-20
BPCL_1531-1620,438.0,326.55,505.0,291.0,433.0,26555691.0,Symmetrical Triangle,2006-02-03,2006-06-15
SUNPHARMA_721-810,549.0,270.4,633.9,256.0,542.7,1752627.0,Double Top,2002-11-20,2003-03-28
ADANIPORTS_451-540_synthetic_17,41511499.28383525,9606765115.35648,-10985247463.404484,5453252936.074416,-297584835.9985689,8.83513810019206e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
ICICIBANK_1531-1620,579.95,482.55,675.0,435.0,579.95,85412243.0,Head and Shoulders,2006-02-03,2006-06-15
ADANIPORTS_451-540,143.0,179.2,190.75,140.6,144.55,179597482.0,Inverse Head and Shoulders,2013-11-05,2014-03-13
SBIN_4501-4590,317.7,270.15,332.75,232.35,318.1,2085942999.0,Triple Bottom Reversal,2018-01-24,2018-06-06
ADANIPORTS_451-540_synthetic_3,5312898576.0487795,-8988848974.353357,4268976792.7975626,-1836998549.7427142,4257202485.353797,1.2122561830410944e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
AXISBANK_1891-1980,557.7,575.9,613.45,507.0,560.2,551006373.0,Symmetrical Triangle,2015-04-01,2015-08-10
LT_2071-2160,1620.55,1462.9,1720.0,1427.55,1616.5,115003696.0,Descending Triangle,2012-10-11,2013-02-19
HDFC_1801-1890,1480.1,1987.55,2046.0,1400.0,1497.2,40161643.0,Inverse Head and Shoulders,2007-03-06,2007-07-13
SHREECEM_1441-1530,1475.0,1048.75,1559.0,853.55,1487.9,2187289.0,Triple Bottom Reversal,2007-01-05,2007-05-21
SBIN_4411-4500,270.75,318.1,351.3,241.15,274.2,1942027973.0,Symmetrical Triangle,2017-09-15,2018-01-23
HINDALCO_811-900,215.85,210.2,252.85,189.35,215.35,769491003.0,Symmetrical Triangle,2010-12-06,2011-04-15
COALINDIA_811-900,246.05,389.35,423.7,240.3,246.15,389566474.0,Triple Bottom Reversal,2014-01-31,2014-06-13
ZEEL_1-90,230.0,319.5,325.0,208.0,230.0,121839886.0,Head and Shoulders,2007-02-28,2007-07-09
INFY_271-360,2167.0,2338.3,2650.0,2060.55,2168.55,86842145.0,Symmetrical Triangle,2012-07-26,2012-12-06
JSWSTEEL_361-450,495.0,624.0,644.0,400.0,488.25,50009068.0,Inverse Head and Shoulders,2007-02-27,2007-07-06
SBIN_1891-1980,1560.0,2278.9,2450.0,1407.0,1559.95,153620143.0,Inverse Head and Shoulders,2007-07-16,2007-11-20
HDFCBANK_2971-3060,427.75,528.35,539.9,400.25,429.65,283795762.0,Cup and Handle,2011-11-25,2012-04-02
CIPLA_4231-4320,581.3,551.55,621.25,544.15,582.3,102271635.0,Double Top,2016-12-26,2017-05-08
BPCL_451-540,160.0,301.75,328.75,158.3,154.8,31463602.0,Ascending Triangle,2001-10-18,2002-02-27
DRREDDY_2971-3060,1554.0,1738.25,1779.0,1531.35,1578.8,30627974.0,Ascending Triangle,2011-11-25,2012-04-02
LT_2161-2250,1470.0,1451.65,1652.0,1313.0,1462.9,144612871.0,Symmetrical Triangle,2013-02-20,2013-07-01
HDFC_1801-1890_synthetic_8,-26614416762.52433,-60051885144.78782,13911510595.081898,66046538340.21815,-10107583680.269226,2.7210184894355488e+17,Inverse Head and Shoulders,2007-03-06,2007-07-13
ASIANPAINT_541-630,302.05,367.55,375.0,280.1,311.45,1600872.0,Inverse Head and Shoulders,2002-02-28,2002-07-08
ITC_631-720,701.0,625.75,713.9,600.0,701.1,27568950.0,Descending Triangle,2002-07-09,2002-11-18
ASIANPAINT_2611-2700,2368.0,2623.6,2955.0,2275.3,2368.35,9527508.0,Double Top,2010-06-18,2010-10-22
ADANIPORTS_811-900_synthetic_36,15054865722.540215,-43692969364.17547,-37267903603.168915,44772658297.77291,9050489809.179617,1.7568013771448186e+16,Cup and Handle,2015-04-27,2015-08-31
ONGC_4771-4860,148.75,153.1,178.9,143.1,147.5,1231527730.0,Head and Shoulders,2019-02-27,2019-07-11
ADANIPORTS_811-900_synthetic_41,18852746486.83105,22290674709.2209,13693891652.316765,13187590683.177347,-37240594195.68442,1.97743234683865e+16,Cup and Handle,2015-04-27,2015-08-31
HDFC_1801-1890_synthetic_11,35489576221.757744,54662977555.84231,-45609910142.667496,5680317302.32782,29175747035.85206,1.887945902855878e+17,Inverse Head and Shoulders,2007-03-06,2007-07-13
ULTRACEMCO_631-720,862.15,890.95,960.9,662.0,946.9,8303591.0,Inverse Head and Shoulders,2007-02-28,2007-07-09
TATAMOTORS_2611-2700,434.1,526.95,542.6,427.15,430.85,510133412.0,Symmetrical Triangle,2014-06-17,2014-10-30
VEDL_991-1080,160.5,145.4,180.0,125.3,163.5,981987270.0,Double Top,2019-05-08,2019-09-17
BPCL_3151-3240,353.6,349.9,376.9,315.0,351.65,81101882.0,Triple Bottom Reversal,2012-08-09,2012-12-20
ASIANPAINT_811-900,332.0,403.65,415.0,320.5,333.1,1701501.0,Ascending Triangle,2003-03-31,2003-08-06
SHREECEM_361-450,43.0,54.35,59.0,43.0,46.5,3798360.0,Triple Bottom Reversal,2002-09-20,2003-01-30
HDFCBANK_4771-4860,2116.1,2407.15,2503.3,2070.0,2110.65,298146135.0,Ascending Triangle,2019-02-27,2019-07-11
TITAN_3601-3690,323.45,369.05,413.15,302.75,320.25,98019545.0,Triple Bottom Reversal,2014-06-04,2014-10-16
LT_181-270,1115.1,1263.25,1268.45,920.0,1107.4,21507525.0,Triple Bottom Reversal,2005-03-09,2005-07-13
ICICIBANK_181-270,166.0,151.55,182.0,103.6,164.05,17350120.0,Ascending Triangle,2000-09-21,2001-01-29
ADANIPORTS_631-720,272.9,278.1,308.75,244.1,275.7,287360155.0,Symmetrical Triangle,2014-07-25,2014-12-11
IOC_1711-1800,527.0,402.4,536.0,388.05,526.4,19681132.0,Descending Triangle,2006-10-21,2007-03-05
DRREDDY_1621-1710,1217.1,726.05,1700.6,700.0,1217.1,31202980.0,Head and Shoulders,2006-06-16,2006-10-20
ADANIPORTS_811-900_synthetic_0,-13668157445.060966,-2112260216.484779,11651297277.760538,33669973837.005226,1199105598.2363172,1.4950119318756136e+16,Cup and Handle,2015-04-27,2015-08-31
JSWSTEEL_2161-2250,1216.0,1174.55,1366.5,1125.75,1230.45,51051523.0,Inverse Head and Shoulders,2014-05-28,2014-10-08
GAIL_1531-1620,287.9,363.65,383.2,282.15,287.9,54337743.0,Triple Bottom Reversal,2007-05-22,2007-09-25
BAJAJFINSV_1531-1620,935.0,1347.55,1416.9,912.0,938.85,7850979.0,Triple Bottom Reversal,2014-07-23,2014-12-09
INFY_991-1080,999.0,1136.8,1219.8,932.65,990.45,362289254.0,Ascending Triangle,2015-06-26,2015-11-04
HCLTECH_1531-1620,626.0,475.4,708.0,358.3,624.3,47577848.0,Double Top,2006-02-14,2006-06-23
GAIL_3331-3420,426.0,442.6,551.9,405.25,425.7,130728684.0,Descending Triangle,2014-08-18,2015-01-01
ADANIPORTS_451-540_synthetic_14,892244930.3932868,-4782277354.069251,-451656451.49860036,7665975596.388078,-6299683789.08387,1.1366703351189272e+17,Inverse Head and Shoulders,2013-11-05,2014-03-13
CIPLA_721-810,908.95,725.0,1079.9,601.0,904.1,3657692.0,Head and Shoulders,2002-11-20,2003-03-28
EICHERMOT_3871-3960,21230.0,16596.4,21620.0,15020.0,21078.75,6159525.0,Head and Shoulders,2015-07-17,2015-11-27
TATASTEEL_721-810,584.95,208.55,591.0,137.5,589.25,625066169.0,Head and Shoulders,2008-09-04,2009-01-19
ADANIPORTS_451-540_synthetic_12,-4005717746.129394,3197837944.66901,7078524897.458911,-5574812088.5702715,-1446001385.668749,8.532504120923402e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
DRREDDY_451-540,961.0,1082.05,1145.9,865.0,969.95,37815252.0,Triple Bottom Reversal,2001-10-18,2002-02-27
ZEEL_1891-1980,323.0,344.6,402.4,308.0,324.9,242901298.0,Descending Triangle,2014-10-10,2015-02-23
GAIL_3241-3330,377.0,425.7,474.1,356.6,377.6,171509302.0,Double Top,2014-04-03,2014-08-14
HDFC_1801-1890_synthetic_2,-39081007702.135155,-34237891843.311863,-65618640458.76044,-1165353274.0434515,-1600505706.2104924,2.1899588327369348e+16,Inverse Head and Shoulders,2007-03-06,2007-07-13
BRITANNIA_541-630,589.8,514.95,597.5,502.55,586.0,501273.0,Descending Triangle,2002-02-28,2002-07-08
HDFC_1081-1170,625.0,558.7,656.0,450.0,625.7,30290173.0,Descending Triangle,2004-04-23,2004-08-27
HINDALCO_361-450,47.9,86.7,106.5,36.75,45.95,908495472.0,Descending Triangle,2009-02-10,2009-06-26
SBIN_181-270,193.0,229.0,236.5,155.0,193.75,118331026.0,Triple Bottom Reversal,2000-09-21,2001-01-29
HDFC_3781-3870,1361.45,1285.3,1402.3,1147.0,1347.4,260003614.0,Cup and Handle,2015-02-28,2015-07-09
ITC_4591-4680,270.5,286.45,322.95,259.0,270.4,1160633227.0,Head and Shoulders,2018-06-07,2018-10-17
RELIANCE_4591-4680,954.9,1151.3,1329.0,940.3,954.4,819521225.0,Double Top,2018-06-07,2018-10-17
ADANIPORTS_811-900_synthetic_6,-326342324.09109235,20591787893.592747,30425291571.00645,-30730068786.165043,-4047539563.0661964,2.947915082897003e+16,Cup and Handle,2015-04-27,2015-08-31
HINDUNILVR_3241-3330,2186.0,2388.9,2417.4,2000.05,2193.6,206997820.0,Symmetrical Triangle,2020-08-20,2020-12-28
DRREDDY_4141-4230,3007.7,2998.55,3399.9,2960.05,3010.85,24022179.0,Double Top,2016-08-12,2016-12-23
WIPRO_2521-2610,640.0,413.4,750.0,403.2,644.05,83256496.0,Double Top,2010-02-06,2010-06-17
ICICIBANK_901-990,149.0,284.45,290.8,146.75,147.15,160852782.0,Ascending Triangle,2003-08-07,2003-12-11
ITC_1531-1620,155.45,155.6,212.5,140.5,155.7,700964247.0,Head and Shoulders,2006-02-03,2006-06-15
SUNPHARMA_451-540,556.0,640.05,691.7,541.1,559.3,1973865.0,Triple Bottom Reversal,2001-10-18,2002-02-27
TITAN_1-90,146.0,59.6,157.0,58.0,146.0,1117111.0,Descending Triangle,2000-01-03,2000-05-15
ADANIPORTS_811-900_synthetic_62,17507773281.18555,16585539818.541237,-27735317453.3545,-586117341.356794,-594129134.1553276,1.1603547677042242e+16,Cup and Handle,2015-04-27,2015-08-31
RELIANCE_4321-4410,1324.0,843.85,1664.9,812.1,1321.4,382844741.0,Head and Shoulders,2017-05-09,2017-09-14
WIPRO_3241-3330,378.3,355.25,463.0,327.2,382.05,164843562.0,Symmetrical Triangle,2012-12-21,2013-05-03
HDFC_1801-1890_synthetic_15,-54443276442.75132,4525125771.026434,52100724855.389984,-5659172832.807284,20406763094.434853,3.1885775385094765e+17,Inverse Head and Shoulders,2007-03-06,2007-07-13
EICHERMOT_4141-4230,21795.0,21803.05,26641.3,19530.0,21777.3,5131843.0,Double Top,2016-08-22,2016-12-30
NTPC_631-720,158.4,189.5,197.5,149.0,156.75,315976734.0,Ascending Triangle,2007-05-17,2007-09-20
ADANIPORTS_811-900_synthetic_32,11924774158.015663,-45450886667.03249,14346389236.651987,-14619454612.629032,-36850981293.21836,5.871443544091291e+16,Cup and Handle,2015-04-27,2015-08-31
TITAN_2251-2340,948.8,945.4,979.0,666.6,900.6,14368970.0,Ascending Triangle,2008-12-29,2009-05-18
ADANIPORTS_811-900_synthetic_34,-2647674288.131989,-4718827220.234218,43524429777.26194,24997258919.645737,22503070629.746635,3.350059950741801e+16,Cup and Handle,2015-04-27,2015-08-31
ADANIPORTS_811-900_synthetic_15,-27018245750.565304,9545480757.881018,-50367280670.17164,-5413520115.532424,-43487097284.771996,5.059956292342394e+16,Cup and Handle,2015-04-27,2015-08-31
HDFC_1801-1890_synthetic_17,24438114925.654713,-89532469811.32529,-35540674823.3558,-15688324862.11454,893200816.3883584,1.168410335141671e+17,Inverse Head and Shoulders,2007-03-06,2007-07-13
DRREDDY_3871-3960,3734.8,3281.1,4386.6,3137.85,3732.05,51459590.0,Double Top,2015-07-10,2015-11-19
HEROMOTOCO_1891-1980,2593.8,2468.55,2859.15,2225.6,2574.45,72832452.0,Double Top,2019-03-27,2019-08-06
ITC_4321-4410,273.5,272.0,367.7,269.55,272.95,1259960668.0,Symmetrical Triangle,2017-05-09,2017-09-14
WIPRO_2251-2340,229.0,416.95,459.95,196.5,226.65,159582042.0,Triple Bottom Reversal,2008-12-29,2009-05-18
HINDALCO_3151-3240,121.4,159.1,203.15,120.65,120.8,1559895936.0,Triple Bottom Reversal,2020-05-21,2020-09-24
BAJFINANCE_1711-1800,1704.95,1755.15,1985.9,1627.05,1704.95,94222771.0,Double Top,2017-08-21,2017-12-28
ADANIPORTS_1711-1800,374.9,391.75,402.7,292.1,374.45,367995452.0,Ascending Triangle,2018-12-13,2019-04-24
JSWSTEEL_3781-3870,370.0,726.5,728.9,344.0,365.9,1060161221.0,Ascending Triangle,2020-12-16,2021-04-29
ADANIPORTS_811-900_synthetic_63,-21580773287.647434,17088169342.806725,30014652170.014446,-10517203355.47136,-5258679099.553512,3.787230954025064e+16,Cup and Handle,2015-04-27,2015-08-31
INDUSINDBK_811-900,46.1,39.55,52.3,36.05,46.55,31766732.0,Head and Shoulders,2004-07-06,2004-11-09
TECHM_2071-2160,2587.0,618.35,2995.1,565.1,2594.55,146296126.0,Double Top,2015-01-02,2015-05-15
HDFC_451-540,672.0,672.4,710.0,617.0,663.7,5060539.0,Ascending Triangle,2001-10-18,2002-02-27
RELIANCE_3601-3690,1092.65,931.0,1133.0,917.3,1095.4,288449407.0,Descending Triangle,2014-06-04,2014-10-16
ITC_2251-2340,170.5,206.75,223.25,156.0,170.65,396867525.0,Triple Bottom Reversal,2008-12-29,2009-05-18
IOC_2701-2790,435.0,312.35,435.0,290.1,428.1,79754974.0,Head and Shoulders,2010-10-25,2011-03-03
ADANIPORTS_811-900_synthetic_25,-35944015443.61151,1203556649.7778132,-50051804999.86303,-9543596705.894613,-10238992637.777714,1.066398411042022e+16,Cup and Handle,2015-04-27,2015-08-31
INDUSINDBK_1-90,28.9,11.35,46.35,11.05,28.9,12254509.0,Symmetrical Triangle,2000-01-03,2001-08-21
ADANIPORTS_451-540_synthetic_9,-563406701.0384482,-7691712487.037083,-6525560673.506282,1643676016.3816094,7807743705.28523,1.2601531095195546e+16,Inverse Head and Shoulders,2013-11-05,2014-03-13
SUNPHARMA_811-900,268.25,438.2,458.4,266.0,270.4,3838173.0,Triple Bottom Reversal,2003-03-31,2003-08-06
INDUSINDBK_3601-3690,919.0,905.65,973.35,866.8,913.5,102217731.0,Double Top,2015-09-22,2016-02-03
HINDUNILVR_631-720,233.5,261.75,265.45,218.0,232.6,232984123.0,Head and Shoulders,2010-02-10,2010-06-22
BAJAJ-AUTO_1531-1620,2075.0,2614.65,2695.0,2041.5,2070.7,28206720.0,Ascending Triangle,2014-07-22,2014-12-08
ADANIPORTS_811-900_synthetic_1,2299482413.7272267,10445836531.975975,103355147225.13007,2386415329.242737,-36591916695.42542,2.567844969583946e+16,Cup and Handle,2015-04-27,2015-08-31
RELIANCE_3061-3150,744.25,790.8,799.0,673.05,740.55,275834474.0,Triple Bottom Reversal,2012-04-03,2012-08-08
WIPRO_3601-3690,496.0,573.3,621.9,485.2,494.2,161910119.0,Ascending Triangle,2014-06-04,2014-10-16
SBIN_4321-4410,300.9,274.2,315.3,269.55,299.4,1280909262.0,Head and Shoulders,2017-05-09,2017-09-14
HINDUNILVR_2431-2520,978.3,1279.3,1287.6,970.25,978.75,113212171.0,Double Top,2017-05-12,2017-09-19
NESTLEIND_541-630,4418.4,4496.55,5024.0,4351.0,4403.2,3080321.0,Head and Shoulders,2012-03-05,2012-07-11
NESTLEIND_1711-1800,6158.25,6616.8,6720.0,5746.0,6159.25,3235783.0,Triple Bottom Reversal,2016-11-28,2017-04-06
POWERGRID_2161-2250,153.05,174.0,187.7,153.0,155.8,395641458.0,Head and Shoulders,2016-06-27,2016-11-07
TITAN_181-270,54.0,70.75,79.9,46.75,53.95,3762161.0,Triple Bottom Reversal,2000-09-21,2001-01-29
TECHM_1801-1890,1668.3,1831.8,1936.9,1662.0,1673.2,81337152.0,Symmetrical Triangle,2013-11-26,2014-04-02
ADANIPORTS_811-900_synthetic_47,27286355220.52469,4861805750.861036,-11289093004.594717,23637174920.48574,45228131856.7369,2.00681482451356e+16,Cup and Handle,2015-04-27,2015-08-31
JSWSTEEL_2701-2790,1722.0,1618.3,1885.95,1545.4,1709.9,52246178.0,Ascending Triangle,2016-08-05,2016-12-16
DRREDDY_361-450,1472.0,969.95,2014.9,923.1,1466.9,19105873.0,Double Top,2001-06-11,2001-10-17
IOC_4051-4140,396.95,544.35,593.35,392.55,393.05,169601138.0,Symmetrical Triangle,2016-04-04,2016-08-11
HCLTECH_2701-2790,407.8,454.9,517.15,367.7,407.8,84775329.0,Double Top,2010-11-02,2011-03-11
GRASIM_1441-1530,1300.0,1504.15,1523.45,1071.55,1311.2,20193799.0,Ascending Triangle,2005-09-23,2006-02-02
ADANIPORTS_811-900_synthetic_48,-5406947281.253031,-73098663646.98448,31946118529.619328,31976989713.844643,36156473597.358864,3.278355033284003e+16,Cup and Handle,2015-04-27,2015-08-31
